"text","created","longitude","latitude","tag"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-14 00:11:36,NA,NA,"#PorteOuverte"
"RT @SophieLacroix_: Ì†ΩÌ∏¢Ì†ΩÌ≤î #PrayforParis #opendoor #porteouverte @ Rue Saint-S√©verin, Paris https://t.co/0utBEbvVif",2015-11-14 00:10:27,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-14 00:09:43,NA,NA,"#PorteOuverte"
"Ì†ΩÌ∏¢Ì†ΩÌ≤î #PrayforParis #opendoor #porteouverte @ Rue Saint-S√©verin, Paris https://t.co/0utBEbvVif",2015-11-14 00:09:38,2.34555556,48.85230556,"#PorteOuverte"
"RT @scherer_lea: #PorteOuverte #PortedeClignancourt @ Paris 18 √àme https://t.co/kzxOF1rZl3",2015-11-14 00:08:08,NA,NA,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-14 00:07:41,NA,NA,"#PorteOuverte"
"On a pas boug√©. On est en s√©curit√©. Venez #PorteOuverte",2015-11-14 00:07:20,2.38151579,48.86636066,"#PorteOuverte"
"RT @scherer_lea: #PorteOuverte #PortedeClignancourt @ Paris 18 √àme https://t.co/kzxOF1rZl3",2015-11-14 00:06:42,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-14 00:06:36,NA,NA,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-14 00:06:34,NA,NA,"#PorteOuverte"
"RT @scherer_lea: #PorteOuverte #PortedeClignancourt @ Paris 18 √àme https://t.co/kzxOF1rZl3",2015-11-14 00:06:14,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-14 00:06:00,NA,NA,"#PorteOuverte"
"RT @JuliePrcn_: C'est bien les #porteouverte mais allez dans les h√¥tels aussi ils peuvent vous accueillir",2015-11-14 00:05:38,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-14 00:05:19,NA,NA,"#PorteOuverte"
"#PorteOuverte #PortedeClignancourt @ Paris 18 √àme https://t.co/kzxOF1rZl3",2015-11-14 00:04:45,2.33924802,48.89674225,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-14 00:04:42,NA,NA,"#PorteOuverte"
"RT @GregoireBouvier: Cherche une #porteouverte pr√™t du stade de France please",2015-11-14 00:04:23,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-14 00:03:20,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-14 00:03:17,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-14 00:03:01,NA,NA,"#PorteOuverte"
"RT @Clem_810: @LinksTheSun Rappel: #PorteOuverte m√©tro Monceau ou Wagram, 17eme 
Restez pas dehors les amis.",2015-11-14 00:02:35,NA,NA,"#PorteOuverte"
"RT @JuliePrcn_: C'est bien les #porteouverte mais allez dans les h√¥tels aussi ils peuvent vous accueillir",2015-11-14 00:02:16,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-14 00:01:41,NA,NA,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-14 00:01:18,NA,NA,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-14 00:01:18,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-14 00:01:12,NA,NA,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-14 00:01:03,NA,NA,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-14 00:00:54,NA,NA,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-14 00:00:49,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-14 00:00:38,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-14 00:00:37,NA,NA,"#PorteOuverte"
"1. #fusillade
2. #PorteOuverte
3. Japon
4. #FRAALL
5. Palestine

2015/11/14 00:50 CET #trndnl https://t.co/iQIQ3mQZoL",2015-11-14 00:00:36,2.3412,48.8569,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-14 00:00:29,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-14 00:00:26,NA,NA,"#PorteOuverte"
"RT @JuliePrcn_: C'est bien les #porteouverte mais allez dans les h√¥tels aussi ils peuvent vous accueillir",2015-11-14 00:00:18,NA,NA,"#PorteOuverte"
"RT @JuliePrcn_: C'est bien les #porteouverte mais allez dans les h√¥tels aussi ils peuvent vous accueillir",2015-11-13 23:59:39,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:59:22,NA,NA,"#PorteOuverte"
"C'est bien les #porteouverte mais allez dans les h√¥tels aussi ils peuvent vous accueillir",2015-11-13 23:59:01,2.3653122,48.8811218,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:58:54,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:58:44,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:58:37,NA,NA,"#PorteOuverte"
"RT @Clem_810: @LinksTheSun Rappel: #PorteOuverte m√©tro Monceau ou Wagram, 17eme 
Restez pas dehors les amis.",2015-11-13 23:58:32,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:58:08,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:58:08,NA,NA,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-13 23:58:00,NA,NA,"#PorteOuverte"
"RT @GTibault: Si qqu'un a besoin d'un logement dans le coin du IX√®me, il est le bienvenu chez nous 0661707056 - Rue de la Tour d'Auvergne #‚Ä¶",2015-11-13 23:57:33,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:57:19,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:57:16,NA,NA,"#PorteOuverte"
"#jesuisparis #porteouverte #prayforparis @ Paris, France https://t.co/3n0yJsE1wd",2015-11-13 23:57:11,2.3508,48.8567,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:57:07,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:57:06,NA,NA,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-13 23:56:58,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:56:56,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:56:56,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:56:44,NA,NA,"#PorteOuverte"
"@LinksTheSun Rappel: #PorteOuverte m√©tro Monceau ou Wagram, 17eme 
Restez pas dehors les amis.",2015-11-13 23:56:32,2.30487444,48.88207702,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:56:30,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:56:27,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:56:18,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:56:18,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:56:06,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:56:06,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:56:06,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:55:58,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:55:56,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:55:55,NA,NA,"#PorteOuverte"
"RT @chittabox: Paris Ì†ΩÌ∏™ #noussommesunis #porteouverte @ Paris, France https://t.co/W7AwXLDOKP",2015-11-13 23:55:55,NA,NA,"#PorteOuverte"
"RT @ACoulombeau: Ligne 5 ferm√©e. Si vous deviez partir de Place d'Italie =&gt; #PorteOuverte",2015-11-13 23:55:52,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:55:47,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:55:35,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:55:21,NA,NA,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-13 23:54:55,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:54:53,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:54:27,NA,NA,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-13 23:54:11,NA,NA,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-13 23:53:35,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:53:25,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:53:17,NA,NA,"#PorteOuverte"
"#prayforparis #porteouverte @ Paris, France https://t.co/qlZjLRO4sC",2015-11-13 23:53:13,2.3508,48.8567,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-13 23:53:10,NA,NA,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-13 23:53:09,NA,NA,"#PorteOuverte"
"RT @MaximCordier: #porteouverte aux #halles. Mini et deja bien remplie mais elle est la",2015-11-13 23:53:09,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:53:00,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:52:39,NA,NA,"#PorteOuverte"
"RT @GTibault: Si qqu'un a besoin d'un logement dans le coin du IX√®me, il est le bienvenu chez nous 0661707056 - Rue de la Tour d'Auvergne #‚Ä¶",2015-11-13 23:52:38,NA,NA,"#PorteOuverte"
"RT @MBrancourt: #PorteOuverte  https://t.co/3VFqGFPQry",2015-11-13 23:52:17,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:52:14,NA,NA,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-13 23:52:12,NA,NA,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-13 23:52:02,NA,NA,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-13 23:51:43,NA,NA,"#PorteOuverte"
"RT @MaximCordier: #porteouverte aux #halles. Mini et deja bien remplie mais elle est la",2015-11-13 23:51:41,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:51:22,NA,NA,"#PorteOuverte"
"Paris Ì†ΩÌ∏™ #noussommesunis #porteouverte @ Paris, France https://t.co/W7AwXLDOKP",2015-11-13 23:51:18,2.3508,48.8567,"#PorteOuverte"
"RT @MaximCordier: #porteouverte aux #halles. Mini et deja bien remplie mais elle est la",2015-11-13 23:51:10,NA,NA,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-13 23:51:02,NA,NA,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-13 23:50:51,NA,NA,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-13 23:50:51,NA,NA,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-13 23:50:45,NA,NA,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-13 23:50:38,NA,NA,"#PorteOuverte"
"RT @GTibault: Si qqu'un a besoin d'un logement dans le coin du IX√®me, il est le bienvenu chez nous 0661707056 - Rue de la Tour d'Auvergne #‚Ä¶",2015-11-13 23:50:25,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:50:25,NA,NA,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-13 23:50:11,NA,NA,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-13 23:50:02,NA,NA,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-13 23:49:53,NA,NA,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-13 23:49:33,NA,NA,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-13 23:49:26,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:49:19,NA,NA,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-13 23:49:15,NA,NA,"#PorteOuverte"
"RT @ACoulombeau: Ligne 5 ferm√©e. Si vous deviez partir de Place d'Italie =&gt; #PorteOuverte",2015-11-13 23:49:15,NA,NA,"#PorteOuverte"
"Si qqu'un a besoin d'un logement dans le coin du IX√®me, il est le bienvenu chez nous 0661707056 - Rue de la Tour d'Auvergne #PorteOuverte",2015-11-13 23:48:59,2.28172302,48.85777283,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-13 23:48:37,NA,NA,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-13 23:48:36,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:48:31,NA,NA,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-13 23:48:25,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:48:25,NA,NA,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-13 23:48:18,NA,NA,"#PorteOuverte"
"RT @fake_rebel: Si jamais quelqu‚Äôun a besoin, #porteouverte Metro Mara√Æchers (L‚Äôappart est vide car on a sign√© le bail il y a 1h, mais on e‚Ä¶",2015-11-13 23:48:15,NA,NA,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-13 23:48:08,NA,NA,"#PorteOuverte"
"RT @ACoulombeau: Ligne 5 ferm√©e. Si vous deviez partir de Place d'Italie =&gt; #PorteOuverte",2015-11-13 23:48:08,NA,NA,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-13 23:48:04,NA,NA,"#PorteOuverte"
"RT @ACoulombeau: Ligne 5 ferm√©e. Si vous deviez partir de Place d'Italie =&gt; #PorteOuverte",2015-11-13 23:47:55,NA,NA,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-13 23:47:35,NA,NA,"#PorteOuverte"
"RT @hiyadisoufiane1: #porteouverte  Eiffel st Charles 37 rue Saint Charles si Jamais vs avez besoin",2015-11-13 23:47:24,NA,NA,"#PorteOuverte"
